ID;Colony;Prec;Trtm;Frg;Species;Species_short;Day;Region;Tank_n;gray_sum
Amu;C;ST;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;C;ST;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;C;VT;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;C;VT;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;D;Ambient;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;D;Ambient;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;D;ST;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;D;ST;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;D;VT;Control;3;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;D;VT;Heat;4;Acropora muricata;A. muricata;30;Indonesia;Tank_C6;NA
Amu;L;Ambient;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;L;Ambient;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;L;ST;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;L;ST;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;L;VT;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;L;VT;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;N;Ambient;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;N;Ambient;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;N;ST;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;N;ST;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;N;VT;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;N;VT;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;Q;Ambient;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;Q;Ambient;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;Q;ST;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;Q;ST;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;Q;VT;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;Q;VT;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;R;Ambient;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;R;Ambient;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;R;ST;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;R;ST;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;R;VT;Control;3;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Amu;R;VT;Heat;4;Acropora muricata;A. muricata;30;Australia;Tank_C6;NA
Mdi;A;Ambient;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;88,07889139
Mdi;A;Ambient;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;153,57073680
Mdi;A;ST;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;85,35675850
Mdi;A;ST;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;139,99824270
Mdi;A;VT;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;101,20625930
Mdi;A;VT;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;122,89443740
Mdi;B;Ambient;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;90,74648762
Mdi;B;Ambient;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;91,56287859
Mdi;B;ST;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;92,46383445
Mdi;B;ST;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;80,62724877
Mdi;B;VT;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;93,87236414
Mdi;B;VT;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;70,18179178
Mdi;C;Ambient;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;137,17600370
Mdi;C;Ambient;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;113,03675080
Mdi;C;ST;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;116,42381100
Mdi;C;ST;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;142,15916830
Mdi;C;VT;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;130,59488130
Mdi;C;VT;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;118,75501580
Mdi;D;Ambient;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;100,87262630
Mdi;D;Ambient;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;100,97867860
Mdi;D;ST;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;109,02587500
Mdi;D;ST;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;75,79570320
Mdi;D;VT;Control;3;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;88,44787202
Mdi;D;VT;Heat;4;Montipora digitata;M. digitata;30;Indonesia;Tank_C3;74,77169865
Pve;3;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;92,75571953
Pve;3;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;3;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;86,20846746
Pve;3;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;3;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;104,99293510
Pve;3;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;A;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;82,66084694
Pve;A;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;A;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;85,00166728
Pve;A;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;A;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;95,52442389
Pve;A;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;B;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;80,27471168
Pve;B;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;B;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;86,13503215
Pve;B;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;B;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;84,67889019
Pve;B;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;C;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;97,91114672
Pve;C;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;C;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;99,17682307
Pve;C;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;C;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;93,05499716
Pve;C;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;E;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;67,61810815
Pve;E;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;E;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;71,78269918
Pve;E;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;E;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;76,09377674
Pve;E;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;F;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;92,03490080
Pve;F;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;F;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;100,09717010
Pve;F;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;F;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;85,17380627
Pve;F;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Indonesia;Tank_C3;NA
Pve;G;Ambient;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;95,55919053
Pve;G;Ambient;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;G;ST;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;87,59307064
Pve;G;ST;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Pve;G;VT;Control;3;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;91,03093631
Pve;G;VT;Heat;4;Pocillopora verrucosa;P. verrucosa;30;Red Sea;Tank_C3;NA
Spi;A;Ambient;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;58,36359151
Spi;A;Ambient;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;A;ST;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;67,02639618
Spi;A;ST;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;A;VT;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;63,37971118
Spi;A;VT;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;B;Ambient;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;65,96572683
Spi;B;Ambient;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;B;ST;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;B;ST;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;B;VT;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;69,97018183
Spi;B;VT;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;C;Ambient;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;94,24369790
Spi;C;Ambient;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;C;ST;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;94,70333253
Spi;C;ST;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;C;VT;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;110,39077020
Spi;C;VT;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;D;Ambient;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;68,75966039
Spi;D;Ambient;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;D;ST;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;52,99674577
Spi;D;ST;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;D;VT;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;64,73199724
Spi;D;VT;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;E;Ambient;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;101,59303830
Spi;E;Ambient;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;E;ST;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;111,31838180
Spi;E;ST;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Spi;E;VT;Control;3;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;132,60754090
Spi;E;VT;Heat;4;Stylophora pistillata;S. pistillata;30;Fiji;Tank_C3;NA
Gfa;14;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;75,69668471
Gfa;14;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;90,06974502
Gfa;14;ST;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;61,30126359
Gfa;14;ST;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;77,85840349
Gfa;14;VT;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;61,21108336
Gfa;14;VT;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;81,80031689
Gfa;31;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;55,83289606
Gfa;31;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;NA
Gfa;31;ST;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;53,01539408
Gfa;31;ST;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;68,06533866
Gfa;31;VT;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;62,93615658
Gfa;31;VT;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;63,48064984
Gfa;60;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;64,63714806
Gfa;60;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;86,86647878
Gfa;60;ST;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;66,86326404
Gfa;60;ST;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;77,45506332
Gfa;60;VT;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;63,39627749
Gfa;60;VT;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;65,24099136
Gfa;6;Ambient;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;75,94030416
Gfa;6;Ambient;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;NA
Gfa;6;ST;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;82,16725566
Gfa;6;ST;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;115,58313980
Gfa;6;VT;Control;3;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;69,65029459
Gfa;6;VT;Heat;4;Galaxea fascicularis;G. fascicularis;30;Red Sea;Tank_C6;91,65628971
Pru;A;Ambient;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;68,48482681
Pru;A;Ambient;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;NA
Pru;A;ST;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;69,50822762
Pru;A;ST;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;88,45660301
Pru;A;VT;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;68,81382528
Pru;A;VT;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;101,55106470
Pru;C;Ambient;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;80,75666804
Pru;C;Ambient;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;91,27752292
Pru;C;ST;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;77,10100230
Pru;C;ST;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;97,01574245
Pru;C;VT;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;80,17040853
Pru;C;VT;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;84,65233608
Pru;D;Ambient;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;80,43152806
Pru;D;Ambient;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;NA
Pru;D;ST;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;75,10627301
Pru;D;ST;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;105,78885680
Pru;D;VT;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;78,57127403
Pru;D;VT;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;89,52589535
Pru;E;Ambient;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;73,26250254
Pru;E;Ambient;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;NA
Pru;E;ST;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;77,14858280
Pru;E;ST;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;90,13962718
Pru;E;VT;Control;3;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;69,31103019
Pru;E;VT;Heat;4;Porites rus;P. rus;30;Indo-Pacific;Tank_C6;84,28119892
Pru;L;Ambient;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;88,10052044
Pru;L;Ambient;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;121,07842600
Pru;L;ST;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;104,34032070
Pru;L;ST;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;76,89598472
Pru;L;VT;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;94,11662035
Pru;L;VT;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;83,89549767
Pru;M;Ambient;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;81,33956808
Pru;M;Ambient;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;NA
Pru;M;ST;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;84,21721528
Pru;M;ST;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;80,09493629
Pru;M;VT;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;88,57662920
Pru;M;VT;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;89,75025149
Pru;N;Ambient;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;87,75161312
Pru;N;Ambient;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;NA
Pru;N;ST;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;88,27247109
Pru;N;ST;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;NA
Pru;N;VT;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;101,21216570
Pru;N;VT;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;98,16653031
Pru;O;Ambient;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;88,16561215
Pru;O;Ambient;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;NA
Pru;O;ST;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;80,89838026
Pru;O;ST;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;NA
Pru;O;VT;Control;3;Porites rus;P. rus;30;Red Sea;Tank_C6;71,08332368
Pru;O;VT;Heat;4;Porites rus;P. rus;30;Red Sea;Tank_C6;NA
